Participant,ParticipantID,Condition,Trial,Gesture,AttemptNumber,Outcome,GestureLength(ns),IdealGestureLength,Difference,ABSDifference,,,,
24,829042744,Control,First,FlickLeft,3,Incorrect,1.89E+02,1.01E+03,8.16E+02,8.16E+02,,,,
24,829042744,Control,First,FlickLeft,4,Correct,3.54E+02,1.01E+03,6.51E+02,6.51E+02,,,,
24,829042744,Control,First,FlickLeft,5,Correct,9.17E+01,1.01E+03,9.13E+02,9.13E+02,,,,
24,829043256,Control,First,FlickRight,0,Correct,3.94E+02,1.00E+03,6.10E+02,6.10E+02,,,,
24,829043256,Control,First,FlickRight,1,Correct,1.98E+02,1.00E+03,8.06E+02,8.06E+02,,,,
24,829043256,Control,First,FlickRight,2,Correct,2.22E+02,1.00E+03,7.82E+02,7.82E+02,,,,
24,829043256,Control,First,FlickRight,3,Incorrect,9.44E+00,1.00E+03,9.95E+02,9.95E+02,,,,
24,829043256,Control,First,FlickRight,4,Correct,3.61E+02,1.00E+03,6.43E+02,6.43E+02,,,,
24,829043256,Control,First,FlickRight,5,Correct,9.18E+01,1.00E+03,9.12E+02,9.12E+02,,,,
24,829043039,Control,First,FlickUp,0,Correct,3.34E+02,1.01E+03,6.73E+02,6.73E+02,,,,
24,829043039,Control,First,FlickUp,1,Correct,6.24E+02,1.01E+03,3.83E+02,3.83E+02,,,,
24,829043039,Control,First,FlickUp,2,Correct,2.65E+02,1.01E+03,7.42E+02,7.42E+02,,,,
24,829043039,Control,First,FlickUp,3,Correct,2.95E+02,1.01E+03,7.12E+02,7.12E+02,,,,
24,829043039,Control,First,FlickUp,4,Correct,2.49E+02,1.01E+03,7.58E+02,7.58E+02,,,,
24,905023704,Control,Return,DoubleFlip,0,Correct,1.95E+02,1.01E+03,8.15E+02,8.15E+02,,,,
24,905023704,Control,Return,DoubleFlip,1,Correct,1.22E+02,1.01E+03,8.88E+02,8.88E+02,,,,
24,905023704,Control,Return,DoubleFlip,2,Correct,3.27E+02,1.01E+03,6.83E+02,6.83E+02,,,,
24,905023704,Control,Return,DoubleFlip,3,Correct,3.89E+02,1.01E+03,6.21E+02,6.21E+02,,,,
24,905023704,Control,Return,DoubleFlip,4,Correct,4.32E+02,1.01E+03,5.78E+02,5.78E+02,,,,
24,905023828,Control,Return,FlickDown,0,Correct,2.97E+02,1.00E+03,7.07E+02,7.07E+02,,,,
24,905023828,Control,Return,FlickDown,1,Correct,2.95E+02,1.00E+03,7.09E+02,7.09E+02,,,,
24,905023828,Control,Return,FlickDown,2,Correct,2.26E+02,1.00E+03,7.78E+02,7.78E+02,,,,
24,905023828,Control,Return,FlickDown,3,Correct,3.61E+02,1.00E+03,6.43E+02,6.43E+02,,,,
24,905023828,Control,Return,FlickDown,4,Correct,3.09E+02,1.00E+03,6.95E+02,6.95E+02,,,,
24,905023454,Control,Return,FlickLeft,0,Correct,1.78E+02,1.01E+03,8.27E+02,8.27E+02,,,,
24,905023454,Control,Return,FlickLeft,1,Correct,2.18E+02,1.01E+03,7.87E+02,7.87E+02,,,,
24,905023454,Control,Return,FlickLeft,2,Correct,4.18E+02,1.01E+03,5.87E+02,5.87E+02,,,,
24,905023454,Control,Return,FlickLeft,3,Correct,2.78E+02,1.01E+03,7.27E+02,7.27E+02,,,,
24,905023454,Control,Return,FlickLeft,4,Correct,1.88E+02,1.01E+03,8.17E+02,8.17E+02,,,,
24,905023747,Control,Return,FlickRight,0,Correct,2.51E+02,1.00E+03,7.53E+02,7.53E+02,,,,
24,905023747,Control,Return,FlickRight,1,Correct,2.01E+02,1.00E+03,8.03E+02,8.03E+02,,,,
24,905023747,Control,Return,FlickRight,2,Correct,2.61E+02,1.00E+03,7.43E+02,7.43E+02,,,,
24,905023747,Control,Return,FlickRight,3,Correct,1.47E+02,1.00E+03,8.57E+02,8.57E+02,,,,
24,905023747,Control,Return,FlickRight,4,Correct,2.15E+02,1.00E+03,7.89E+02,7.89E+02,,,,
24,905023622,Control,Return,FlickUp,0,Correct,2.56E+02,1.01E+03,7.51E+02,7.51E+02,,,,
24,905023622,Control,Return,FlickUp,1,Correct,2.96E+02,1.01E+03,7.11E+02,7.11E+02,,,,
24,905023622,Control,Return,FlickUp,2,Correct,1.46E+02,1.01E+03,8.61E+02,8.61E+02,,,,
24,905023622,Control,Return,FlickUp,3,Correct,1.11E+02,1.01E+03,8.96E+02,8.96E+02,,,,
24,905023622,Control,Return,FlickUp,4,Correct,1.15E+02,1.01E+03,8.92E+02,8.92E+02,,,,
25,829044214,Glissando,First,DoubleFlip,0,Aborted,0.00E+00,1.01E+03,1.01E+03,1.01E+03,,,,
25,829044214,Glissando,First,DoubleFlip,1,Correct,3.52E+03,1.01E+03,-2.51E+03,2.51E+03,,,,
25,829044214,Glissando,First,DoubleFlip,2,Correct,7.03E+02,1.01E+03,3.07E+02,3.07E+02,,,,
25,829044214,Glissando,First,DoubleFlip,3,Correct,7.25E+02,1.01E+03,2.85E+02,2.85E+02,,,,
25,829044214,Glissando,First,DoubleFlip,4,Correct,6.22E+02,1.01E+03,3.88E+02,3.88E+02,,,,
25,829044214,Glissando,First,DoubleFlip,5,Correct,7.95E+02,1.01E+03,2.15E+02,2.15E+02,,,,
25,829044500,Glissando,First,FlickDown,0,Correct,4.36E+02,1.00E+03,5.68E+02,5.68E+02,,,,
25,829044500,Glissando,First,FlickDown,1,Correct,3.88E+02,1.00E+03,6.16E+02,6.16E+02,,,,
25,829044500,Glissando,First,FlickDown,2,Correct,3.04E+02,1.00E+03,7.00E+02,7.00E+02,,,,
25,829044500,Glissando,First,FlickDown,3,Correct,3.98E+02,1.00E+03,6.06E+02,6.06E+02,,,,
25,829044500,Glissando,First,FlickDown,4,Correct,4.78E+02,1.00E+03,5.26E+02,5.26E+02,,,,
25,829043832,Glissando,First,FlickLeft,0,Correct,7.35E+02,1.01E+03,2.70E+02,2.70E+02,,,,
25,829043832,Glissando,First,FlickLeft,1,Correct,3.09E+02,1.01E+03,6.96E+02,6.96E+02,,,,
25,829043832,Glissando,First,FlickLeft,2,Correct,3.65E+02,1.01E+03,6.40E+02,6.40E+02,,,,
25,829043832,Glissando,First,FlickLeft,3,Correct,8.28E+02,1.01E+03,1.77E+02,1.77E+02,,,,
25,829043832,Glissando,First,FlickLeft,4,Correct,7.27E+02,1.01E+03,2.78E+02,2.78E+02,,,,
25,829044409,Glissando,First,FlickRight,0,Correct,4.01E+02,1.00E+03,6.03E+02,6.03E+02,,,,
25,829044409,Glissando,First,FlickRight,1,Correct,1.42E+03,1.00E+03,-4.16E+02,4.16E+02,,,,
25,829044409,Glissando,First,FlickRight,2,Correct,3.50E+02,1.00E+03,6.54E+02,6.54E+02,,,,
25,829044409,Glissando,First,FlickRight,3,Correct,3.27E+02,1.00E+03,6.77E+02,6.77E+02,,,,
25,829044409,Glissando,First,FlickRight,4,Correct,2.58E+02,1.00E+03,7.46E+02,7.46E+02,,,,
25,829044114,Glissando,First,FlickUp,0,Correct,5.39E+02,1.01E+03,4.68E+02,4.68E+02,,,,
25,829044114,Glissando,First,FlickUp,1,Correct,4.50E+02,1.01E+03,5.57E+02,5.57E+02,,,,
25,829044114,Glissando,First,FlickUp,2,Correct,2.90E+02,1.01E+03,7.17E+02,7.17E+02,,,,
25,829044114,Glissando,First,FlickUp,3,Correct,3.51E+02,1.01E+03,6.56E+02,6.56E+02,,,,
25,829044114,Glissando,First,FlickUp,4,Correct,4.06E+02,1.01E+03,6.01E+02,6.01E+02,,,,
25,905020942,Glissando,Return,DoubleFlip,0,Incorrect,8.51E+01,1.01E+03,9.25E+02,9.25E+02,,,,
25,905020942,Glissando,Return,DoubleFlip,1,Correct,1.58E+02,1.01E+03,8.52E+02,8.52E+02,,,,
25,905020942,Glissando,Return,DoubleFlip,2,Correct,1.99E+02,1.01E+03,8.11E+02,8.11E+02,,,,
25,905020942,Glissando,Return,DoubleFlip,3,Correct,2.18E+02,1.01E+03,7.92E+02,7.92E+02,,,,
25,905020942,Glissando,Return,DoubleFlip,4,Correct,1.89E+02,1.01E+03,8.21E+02,8.21E+02,,,,
25,905020942,Glissando,Return,DoubleFlip,5,Correct,2.43E+02,1.01E+03,7.67E+02,7.67E+02,,,,
25,905021129,Glissando,Return,FlickDown,0,Correct,3.20E+02,1.00E+03,6.84E+02,6.84E+02,,,,
25,905021129,Glissando,Return,FlickDown,1,Correct,3.24E+02,1.00E+03,6.80E+02,6.80E+02,,,,
25,905021129,Glissando,Return,FlickDown,2,Correct,3.84E+02,1.00E+03,6.20E+02,6.20E+02,,,,
25,905021129,Glissando,Return,FlickDown,3,Correct,3.13E+02,1.00E+03,6.91E+02,6.91E+02,,,,
25,905021129,Glissando,Return,FlickDown,4,Correct,2.52E+02,1.00E+03,7.52E+02,7.52E+02,,,,
25,905020725,Glissando,Return,FlickLeft,0,Correct,2.35E+02,1.01E+03,7.70E+02,7.70E+02,,,,
25,905020725,Glissando,Return,FlickLeft,1,Correct,1.48E+02,1.01E+03,8.57E+02,8.57E+02,,,,
25,905020725,Glissando,Return,FlickLeft,2,Correct,2.60E+02,1.01E+03,7.45E+02,7.45E+02,,,,
25,905020725,Glissando,Return,FlickLeft,3,Correct,1.61E+02,1.01E+03,8.44E+02,8.44E+02,,,,
25,905020725,Glissando,Return,FlickLeft,4,Correct,4.71E+02,1.01E+03,5.34E+02,5.34E+02,,,,
25,905021043,Glissando,Return,FlickRight,0,Correct,2.47E+02,1.00E+03,7.57E+02,7.57E+02,,,,
25,905021043,Glissando,Return,FlickRight,1,Correct,3.99E+02,1.00E+03,6.05E+02,6.05E+02,,,,
25,905021043,Glissando,Return,FlickRight,2,Incorrect,6.47E+01,1.00E+03,9.39E+02,9.39E+02,,,,
25,905021043,Glissando,Return,FlickRight,3,Correct,3.45E+02,1.00E+03,6.59E+02,6.59E+02,,,,
25,905021043,Glissando,Return,FlickRight,4,Correct,3.85E+02,1.00E+03,6.19E+02,6.19E+02,,,,
25,905021043,Glissando,Return,FlickRight,5,Correct,4.84E+02,1.00E+03,5.20E+02,5.20E+02,,,,
25,905020857,Glissando,Return,FlickUp,0,Correct,4.62E+02,1.01E+03,5.45E+02,5.45E+02,,,,
25,905020857,Glissando,Return,FlickUp,1,Correct,3.34E+02,1.01E+03,6.73E+02,6.73E+02,,,,
25,905020857,Glissando,Return,FlickUp,2,Correct,5.34E+02,1.01E+03,4.73E+02,4.73E+02,,,,
25,905020857,Glissando,Return,FlickUp,3,Correct,5.92E+02,1.01E+03,4.15E+02,4.15E+02,,,,
25,905020857,Glissando,Return,FlickUp,4,Correct,5.07E+02,1.01E+03,5.00E+02,5.00E+02,,,,
26,829045537,Control,First,DoubleFlip,0,Incorrect,9.12E+01,1.01E+03,9.19E+02,9.19E+02,,,,
26,829045537,Control,First,DoubleFlip,1,Correct,1.88E+02,1.01E+03,8.22E+02,8.22E+02,,,,
26,829045537,Control,First,DoubleFlip,2,Correct,3.18E+02,1.01E+03,6.92E+02,6.92E+02,,,,
26,829045537,Control,First,DoubleFlip,3,Correct,2.48E+02,1.01E+03,7.62E+02,7.62E+02,,,,
26,829045537,Control,First,DoubleFlip,4,Correct,1.58E+02,1.01E+03,8.52E+02,8.52E+02,,,,
26,829045537,Control,First,DoubleFlip,5,Correct,2.53E+02,1.01E+03,7.57E+02,7.57E+02,,,,
26,829045721,Control,First,FlickDown,0,Correct,2.44E+02,1.00E+03,7.60E+02,7.60E+02,,,,
26,829045721,Control,First,FlickDown,1,Correct,2.72E+02,1.00E+03,7.32E+02,7.32E+02,,,,
26,829045721,Control,First,FlickDown,2,Correct,1.63E+02,1.00E+03,8.41E+02,8.41E+02,,,,
26,829045721,Control,First,FlickDown,3,Incorrect,5.94E+01,1.00E+03,9.45E+02,9.45E+02,,,,
26,829045721,Control,First,FlickDown,4,Correct,2.32E+02,1.00E+03,7.72E+02,7.72E+02,,,,
26,829045721,Control,First,FlickDown,5,Correct,3.74E+02,1.00E+03,6.30E+02,6.30E+02,,,,
26,829045330,Control,First,FlickLeft,0,Correct,4.62E+02,1.01E+03,5.43E+02,5.43E+02,,,,
26,829045330,Control,First,FlickLeft,1,Correct,4.52E+02,1.01E+03,5.53E+02,5.53E+02,,,,
26,829045330,Control,First,FlickLeft,2,Correct,5.49E+02,1.01E+03,4.56E+02,4.56E+02,,,,
26,829045330,Control,First,FlickLeft,3,Correct,3.33E+02,1.01E+03,6.72E+02,6.72E+02,,,,
26,829045330,Control,First,FlickLeft,4,Correct,2.25E+02,1.01E+03,7.80E+02,7.80E+02,,,,
26,829045635,Control,First,FlickRight,0,Correct,1.80E+02,1.00E+03,8.24E+02,8.24E+02,,,,
26,829045635,Control,First,FlickRight,1,Correct,2.27E+02,1.00E+03,7.77E+02,7.77E+02,,,,
26,829045635,Control,First,FlickRight,2,Correct,2.00E+02,1.00E+03,8.04E+02,8.04E+02,,,,
26,829045635,Control,First,FlickRight,3,Correct,2.50E+02,1.00E+03,7.54E+02,7.54E+02,,,,
26,829045635,Control,First,FlickRight,4,Correct,3.74E+02,1.00E+03,6.30E+02,6.30E+02,,,,
26,829045438,Control,First,FlickUp,0,Correct,4.15E+02,1.01E+03,5.92E+02,5.92E+02,,,,
26,829045438,Control,First,FlickUp,1,Correct,2.66E+02,1.01E+03,7.41E+02,7.41E+02,,,,
26,829045438,Control,First,FlickUp,2,Correct,2.69E+02,1.01E+03,7.38E+02,7.38E+02,,,,
26,829045438,Control,First,FlickUp,3,Correct,2.24E+02,1.01E+03,7.83E+02,7.83E+02,,,,
26,829045438,Control,First,FlickUp,4,Correct,2.15E+02,1.01E+03,7.92E+02,7.92E+02,,,,
26,905035613,Control,Return,DoubleFlip,0,Incorrect,9.82E+01,1.01E+03,9.12E+02,9.12E+02,,,,
26,905035613,Control,Return,DoubleFlip,1,Incorrect,3.83E+03,1.01E+03,-2.82E+03,2.82E+03,,,,
26,905035613,Control,Return,DoubleFlip,2,Incorrect,2.80E+03,1.01E+03,-1.79E+03,1.79E+03,,,,
26,905035613,Control,Return,DoubleFlip,3,Correct,1.11E+03,1.01E+03,-1.01E+02,1.01E+02,,,,
26,905035613,Control,Return,DoubleFlip,4,Correct,4.48E+02,1.01E+03,5.62E+02,5.62E+02,,,,
26,905035613,Control,Return,DoubleFlip,5,Correct,4.30E+02,1.01E+03,5.80E+02,5.80E+02,,,,
26,905035613,Control,Return,DoubleFlip,6,Correct,4.96E+02,1.01E+03,5.14E+02,5.14E+02,,,,
26,905035613,Control,Return,DoubleFlip,7,Correct,4.52E+02,1.01E+03,5.58E+02,5.58E+02,,,,
26,905035837,Control,Return,FlickDown,0,Correct,8.39E+02,1.00E+03,1.65E+02,1.65E+02,,,,
26,905035837,Control,Return,FlickDown,1,Correct,4.15E+02,1.00E+03,5.89E+02,5.89E+02,,,,
26,905035837,Control,Return,FlickDown,2,Correct,4.79E+02,1.00E+03,5.25E+02,5.25E+02,,,,
26,905035837,Control,Return,FlickDown,3,Correct,4.05E+02,1.00E+03,5.99E+02,5.99E+02,,,,
26,905035837,Control,Return,FlickDown,4,Correct,3.15E+02,1.00E+03,6.89E+02,6.89E+02,,,,
26,905035341,Control,Return,FlickLeft,0,Correct,5.53E+02,1.01E+03,4.52E+02,4.52E+02,,,,
26,905035341,Control,Return,FlickLeft,1,Correct,3.90E+02,1.01E+03,6.15E+02,6.15E+02,,,,
26,905035341,Control,Return,FlickLeft,2,Correct,3.10E+02,1.01E+03,6.95E+02,6.95E+02,,,,
26,905035341,Control,Return,FlickLeft,3,Correct,2.85E+02,1.01E+03,7.20E+02,7.20E+02,,,,
26,905035341,Control,Return,FlickLeft,4,Correct,3.86E+02,1.01E+03,6.19E+02,6.19E+02,,,,
26,905035750,Control,Return,FlickRight,0,Incorrect,5.99E+01,1.00E+03,9.44E+02,9.44E+02,,,,
26,905035750,Control,Return,FlickRight,1,Correct,3.05E+02,1.00E+03,6.99E+02,6.99E+02,,,,
26,905035750,Control,Return,FlickRight,2,Correct,1.97E+02,1.00E+03,8.07E+02,8.07E+02,,,,
26,905035750,Control,Return,FlickRight,3,Correct,1.16E+02,1.00E+03,8.88E+02,8.88E+02,,,,
26,905035750,Control,Return,FlickRight,4,Correct,1.25E+02,1.00E+03,8.79E+02,8.79E+02,,,,
26,905035750,Control,Return,FlickRight,5,Correct,2.05E+02,1.00E+03,7.99E+02,7.99E+02,,,,
26,905035534,Control,Return,FlickUp,0,Correct,2.60E+02,1.01E+03,7.47E+02,7.47E+02,,,,
26,905035534,Control,Return,FlickUp,1,Correct,3.43E+02,1.01E+03,6.64E+02,6.64E+02,,,,
26,905035534,Control,Return,FlickUp,2,Correct,2.83E+02,1.01E+03,7.24E+02,7.24E+02,,,,
26,905035534,Control,Return,FlickUp,3,Correct,1.23E+02,1.01E+03,8.84E+02,8.84E+02,,,,
26,905035534,Control,Return,FlickUp,4,Correct,1.19E+02,1.01E+03,8.88E+02,8.88E+02,,,,
28,901213252,Control,First,DoubleFlip,0,Correct,4.65E+02,1.01E+03,5.45E+02,5.45E+02,,,,
28,901213252,Control,First,DoubleFlip,1,Correct,3.82E+02,1.01E+03,6.28E+02,6.28E+02,,,,
28,901213252,Control,First,DoubleFlip,2,Correct,3.78E+02,1.01E+03,6.32E+02,6.32E+02,,,,
28,901213252,Control,First,DoubleFlip,3,Correct,3.65E+02,1.01E+03,6.45E+02,6.45E+02,,,,
28,901213252,Control,First,DoubleFlip,4,Correct,3.92E+02,1.01E+03,6.18E+02,6.18E+02,,,,
28,901213424,Control,First,FlickDown,0,Correct,3.87E+02,1.00E+03,6.17E+02,6.17E+02,,,,
28,901213424,Control,First,FlickDown,1,Correct,4.57E+02,1.00E+03,5.47E+02,5.47E+02,,,,
28,901213424,Control,First,FlickDown,2,Correct,3.54E+02,1.00E+03,6.50E+02,6.50E+02,,,,
28,901213424,Control,First,FlickDown,3,Correct,3.95E+02,1.00E+03,6.09E+02,6.09E+02,,,,
28,901213424,Control,First,FlickDown,4,Correct,3.82E+02,1.00E+03,6.22E+02,6.22E+02,,,,
28,901213006,Control,First,FlickLeft,0,Correct,4.11E+02,1.01E+03,5.94E+02,5.94E+02,,,,
28,901213006,Control,First,FlickLeft,1,Correct,4.33E+02,1.01E+03,5.72E+02,5.72E+02,,,,
28,901213006,Control,First,FlickLeft,2,Correct,7.97E+02,1.01E+03,2.08E+02,2.08E+02,,,,
28,901213006,Control,First,FlickLeft,3,Correct,3.21E+02,1.01E+03,6.84E+02,6.84E+02,,,,
28,901213006,Control,First,FlickLeft,4,Correct,3.14E+02,1.01E+03,6.91E+02,6.91E+02,,,,
28,901213339,Control,First,FlickRight,0,Correct,4.79E+02,1.00E+03,5.25E+02,5.25E+02,,,,
28,901213339,Control,First,FlickRight,1,Correct,4.62E+02,1.00E+03,5.42E+02,5.42E+02,,,,
28,901213339,Control,First,FlickRight,2,Correct,4.08E+02,1.00E+03,5.96E+02,5.96E+02,,,,
28,901213339,Control,First,FlickRight,3,Correct,3.38E+02,1.00E+03,6.66E+02,6.66E+02,,,,
28,901213339,Control,First,FlickRight,4,Correct,4.58E+02,1.00E+03,5.46E+02,5.46E+02,,,,
28,901213153,Control,First,FlickUp,0,Correct,2.82E+03,1.01E+03,-1.82E+03,1.82E+03,,,,
28,901213153,Control,First,FlickUp,1,Correct,4.81E+02,1.01E+03,5.26E+02,5.26E+02,,,,
28,901213153,Control,First,FlickUp,2,Correct,5.57E+02,1.01E+03,4.50E+02,4.50E+02,,,,
28,901213153,Control,First,FlickUp,3,Correct,4.27E+02,1.01E+03,5.80E+02,5.80E+02,,,,
28,901213153,Control,First,FlickUp,4,Correct,5.16E+02,1.01E+03,4.91E+02,4.91E+02,,,,
28,908215557,Control,Return,DoubleFlip,0,Correct,4.33E+02,1.01E+03,5.77E+02,5.77E+02,,,,
28,908215557,Control,Return,DoubleFlip,1,Correct,6.51E+02,1.01E+03,3.59E+02,3.59E+02,,,,
28,908215557,Control,Return,DoubleFlip,2,Incorrect,1.72E+02,1.01E+03,8.38E+02,8.38E+02,,,,
28,908215557,Control,Return,DoubleFlip,3,Correct,4.07E+02,1.01E+03,6.03E+02,6.03E+02,,,,
28,908215557,Control,Return,DoubleFlip,4,Correct,3.52E+02,1.01E+03,6.58E+02,6.58E+02,,,,
28,908215557,Control,Return,DoubleFlip,5,Correct,5.09E+02,1.01E+03,5.01E+02,5.01E+02,,,,
28,908215727,Control,Return,FlickDown,0,Correct,4.27E+02,1.00E+03,5.77E+02,5.77E+02,,,,
28,908215727,Control,Return,FlickDown,1,Correct,5.99E+02,1.00E+03,4.05E+02,4.05E+02,,,,
28,908215727,Control,Return,FlickDown,2,Correct,5.94E+02,1.00E+03,4.10E+02,4.10E+02,,,,
28,908215727,Control,Return,FlickDown,3,Correct,6.30E+02,1.00E+03,3.74E+02,3.74E+02,,,,
28,908215727,Control,Return,FlickDown,4,Correct,7.74E+02,1.00E+03,2.30E+02,2.30E+02,,,,
28,908215328,Control,Return,FlickLeft,0,Incorrect,7.45E+01,1.01E+03,9.30E+02,9.30E+02,,,,
28,908215328,Control,Return,FlickLeft,1,Correct,2.98E+02,1.01E+03,7.07E+02,7.07E+02,,,,
28,908215328,Control,Return,FlickLeft,2,Aborted,2.98E+02,1.01E+03,7.07E+02,7.07E+02,,,,
28,908215328,Control,Return,FlickLeft,3,Correct,1.25E+03,1.01E+03,-2.44E+02,2.44E+02,,,,
28,908215328,Control,Return,FlickLeft,4,Correct,9.87E+02,1.01E+03,1.83E+01,1.83E+01,,,,
28,908215328,Control,Return,FlickLeft,5,Incorrect,1.41E+02,1.01E+03,8.64E+02,8.64E+02,,,,
28,908215328,Control,Return,FlickLeft,6,Correct,3.78E+03,1.01E+03,-2.78E+03,2.78E+03,,,,
28,908215328,Control,Return,FlickLeft,7,Correct,1.02E+03,1.01E+03,-1.29E+01,1.29E+01,,,,
28,908215644,Control,Return,FlickRight,0,Correct,7.20E+02,1.00E+03,2.84E+02,2.84E+02,,,,
28,908215644,Control,Return,FlickRight,1,Correct,5.55E+02,1.00E+03,4.49E+02,4.49E+02,,,,
28,908215644,Control,Return,FlickRight,2,Correct,4.50E+02,1.00E+03,5.54E+02,5.54E+02,,,,
28,908215644,Control,Return,FlickRight,3,Correct,4.94E+02,1.00E+03,5.10E+02,5.10E+02,,,,
28,908215644,Control,Return,FlickRight,4,Correct,4.85E+02,1.00E+03,5.19E+02,5.19E+02,,,,
28,908215514,Control,Return,FlickUp,0,Correct,5.33E+02,1.01E+03,4.74E+02,4.74E+02,,,,
28,908215514,Control,Return,FlickUp,1,Correct,5.24E+02,1.01E+03,4.83E+02,4.83E+02,,,,
28,908215514,Control,Return,FlickUp,2,Correct,4.88E+02,1.01E+03,5.19E+02,5.19E+02,,,,
28,908215514,Control,Return,FlickUp,3,Correct,4.93E+02,1.01E+03,5.14E+02,5.14E+02,,,,
28,908215514,Control,Return,FlickUp,4,Correct,5.42E+02,1.01E+03,4.65E+02,4.65E+02,,,,
29,901222226,Glissando,First,DoubleFlip,0,Correct,6.18E+02,1.01E+03,3.92E+02,3.92E+02,,,,
29,901222226,Glissando,First,DoubleFlip,1,Correct,5.25E+02,1.01E+03,4.85E+02,4.85E+02,,,,
29,901222226,Glissando,First,DoubleFlip,2,Correct,5.97E+02,1.01E+03,4.13E+02,4.13E+02,,,,
29,901222226,Glissando,First,DoubleFlip,3,Correct,6.52E+02,1.01E+03,3.58E+02,3.58E+02,,,,
29,901222226,Glissando,First,DoubleFlip,4,Correct,5.65E+02,1.01E+03,4.45E+02,4.45E+02,,,,
29,901222405,Glissando,First,FlickDown,0,Correct,8.15E+02,1.00E+03,1.89E+02,1.89E+02,,,,
29,901222405,Glissando,First,FlickDown,1,Correct,4.62E+02,1.00E+03,5.42E+02,5.42E+02,,,,
29,901222405,Glissando,First,FlickDown,2,Correct,4.27E+02,1.00E+03,5.77E+02,5.77E+02,,,,
29,901222405,Glissando,First,FlickDown,3,Correct,4.43E+02,1.00E+03,5.61E+02,5.61E+02,,,,
29,901222405,Glissando,First,FlickDown,4,Correct,3.62E+02,1.00E+03,6.42E+02,6.42E+02,,,,
29,901221857,Glissando,First,FlickLeft,0,Correct,5.08E+02,1.01E+03,4.97E+02,4.97E+02,,,,
29,901221857,Glissando,First,FlickLeft,1,Correct,4.47E+02,1.01E+03,5.58E+02,5.58E+02,,,,
29,901221857,Glissando,First,FlickLeft,2,Correct,4.80E+02,1.01E+03,5.25E+02,5.25E+02,,,,
29,901221857,Glissando,First,FlickLeft,3,Correct,3.25E+02,1.01E+03,6.80E+02,6.80E+02,,,,
29,901221857,Glissando,First,FlickLeft,4,Correct,5.22E+02,1.01E+03,4.83E+02,4.83E+02,,,,
29,901222319,Glissando,First,FlickRight,0,Correct,3.90E+02,1.00E+03,6.14E+02,6.14E+02,,,,
29,901222319,Glissando,First,FlickRight,1,Correct,3.71E+02,1.00E+03,6.33E+02,6.33E+02,,,,
29,901222319,Glissando,First,FlickRight,2,Correct,2.60E+02,1.00E+03,7.44E+02,7.44E+02,,,,
29,901222319,Glissando,First,FlickRight,3,Aborted,2.60E+02,1.00E+03,7.44E+02,7.44E+02,,,,
29,901222319,Glissando,First,FlickRight,4,Correct,4.45E+02,1.00E+03,5.59E+02,5.59E+02,,,,
29,901222319,Glissando,First,FlickRight,5,Correct,4.56E+02,1.00E+03,5.48E+02,5.48E+02,,,,
29,901222138,Glissando,First,FlickUp,0,Correct,5.38E+02,1.01E+03,4.69E+02,4.69E+02,,,,
29,901222138,Glissando,First,FlickUp,1,Correct,4.47E+02,1.01E+03,5.60E+02,5.60E+02,,,,
29,901222138,Glissando,First,FlickUp,2,Correct,1.05E+03,1.01E+03,-3.95E+01,3.95E+01,,,,
29,901222138,Glissando,First,FlickUp,3,Correct,3.07E+02,1.01E+03,7.00E+02,7.00E+02,,,,
29,901222138,Glissando,First,FlickUp,4,Correct,1.41E+03,1.01E+03,-4.03E+02,4.03E+02,,,,
29,909011137,Glissando,Return,DoubleFlip,0,Correct,8.08E+02,1.01E+03,2.02E+02,2.02E+02,,,,
29,909011137,Glissando,Return,DoubleFlip,1,Correct,8.19E+02,1.01E+03,1.91E+02,1.91E+02,,,,
29,909011137,Glissando,Return,DoubleFlip,2,Correct,9.26E+02,1.01E+03,8.37E+01,8.37E+01,,,,
29,909011137,Glissando,Return,DoubleFlip,3,Correct,1.03E+03,1.01E+03,-1.83E+01,1.83E+01,,,,
29,909011137,Glissando,Return,DoubleFlip,4,Correct,1.18E+03,1.01E+03,-1.65E+02,1.65E+02,,,,
29,909011304,Glissando,Return,FlickDown,0,Correct,7.56E+02,1.00E+03,2.48E+02,2.48E+02,,,,
29,909011304,Glissando,Return,FlickDown,1,Correct,7.54E+02,1.00E+03,2.50E+02,2.50E+02,,,,
29,909011304,Glissando,Return,FlickDown,2,Correct,4.55E+02,1.00E+03,5.49E+02,5.49E+02,,,,
29,909011304,Glissando,Return,FlickDown,3,Correct,8.49E+02,1.00E+03,1.55E+02,1.55E+02,,,,
29,909011304,Glissando,Return,FlickDown,4,Correct,6.89E+02,1.00E+03,3.15E+02,3.15E+02,,,,
29,909010921,Glissando,Return,FlickLeft,0,Correct,1.99E+03,1.01E+03,-9.88E+02,9.88E+02,,,,
29,909010921,Glissando,Return,FlickLeft,1,Correct,6.66E+02,1.01E+03,3.39E+02,3.39E+02,,,,
29,909010921,Glissando,Return,FlickLeft,2,Correct,1.03E+03,1.01E+03,-2.95E+01,2.95E+01,,,,
29,909010921,Glissando,Return,FlickLeft,3,Correct,8.53E+02,1.01E+03,1.52E+02,1.52E+02,,,,
29,909010921,Glissando,Return,FlickLeft,4,Correct,1.50E+03,1.01E+03,-4.91E+02,4.91E+02,,,,
